# This file contains the list of regulation interactions (graph edges) that
# define the gene regulatory network of Drosophila melanogaster.
# 
# The original network was built using the information available from
# 
# Roy S, Ernst J, Kharchenko PV, Kheradpour P, Negre N, Eaton ML, et al.
# Identification of functional elements and regulatory circuits by Drosophila
# modENCODE. Science (New York, NY). 2010;330(6012):1787–97.
# doi:10.1126/science.1198374.
# 
# Columns:
# 1. regulator gene
# 2. target or regulated gene
# 3. If available in the original source, effect of the regulation: activatory
# (+) or inhibitory (-). Context dependent or unknown effects where assumed to
# be activatory.
# 
Source	Target	Mode
Dek	glu	
Dek	CG4911	
Dek	Su(var)3-3	
Dek	Rpt4	
Dek	Su(var)3-7	
Dek	CG18011	
Dek	CG12734	
Dek	SRm160	
Dek	Cp190	
Dek	Df31	
Dek	DNApol-iota	
Dek	MEP-1	
Dek	CG5728	
Dek	qkr58E-1	
Dek	CG5445	
Dek	CG15141	
Dek	Cpsf160	
Dek	Su(var)2-HP2	
Dek	Nek2	
Dek	twe	
Dek	Su(var)205	
Dek	brm	
Dek	CG11307	
Dek	mael	
Dek	dnk	
Dek	CG9754	
Dek	Orc6	
Dek	Ras85D	
Dek	CG8232	
Dek	CG12608	
Dek	BRWD3	
Dek	eIF-3p66	
Dek	Tao-1	
Dek	CG3056	
Dek	pita	
Dek	CG2116	
Dek	UbcD2	
Dek	cact	
Dek	Dpy-30L1	
Dek	CG14641	
Dek	Gug	
Dek	Csl4	
Dek	CG12130	
Dek	CG9666	
Dek	pfk	
Dek	CG9123	
Dek	CG12909	
Dek	CG5245	
Dek	CG1972	
Dek	CG1109	
Dek	thoc7	
Dek	thoc5	
Dek	Uch-L3	
Dek	caz	
Dek	CG8939	
Dek	CG5439	
Dek	CG11986	
Dek	cal1	
Dek	CG6697	
Dek	cav	
Dek	Cbl	
Dek	CG9356	
Dek	CG31111	
Dek	CG10324	
Dek	CG10326	
Dek	wmd	
Dek	Rs1	
Dek	Sry-beta	
Dek	CG32075	
Dek	wls	
Dek	CG8336	
Dek	CG4165	
Dek	CoRest	
Dek	msl-3	
Dek	raps	
Dek	pont	
Dek	Bre1	
Dek	CG4164	
Dek	Jarid2	
Dek	l(2)35Bd	
Dek	Cenp-C	
Dek	CG5273	
Dek	msd5	
Dek	CG12253	
Dek	csul	
Dek	Bx42	
Dek	pzg	
Dek	ena	
Dek	sip1	
Dek	CG11777	
Dek	chif	
Dek	Ptpmeg	
Dek	me31B	
Dek	msd1	
Dek	CG6370	
Dek	CG42257	
Dek	Ef1beta	
Dek	CG11120	
Dek	CG14005	
Dek	CG11943	
Dek	CkIalpha	
Dek	CG33691	
Dek	CG17802	
Dek	snf	
Dek	Dok	
Dek	ric8a	
Dek	fu	
Dek	DNApol-alpha50	
Dek	CG4699	
Dek	Doa	
Dek	smt3	
Dek	CG2807	
Dek	CG15817	
Dek	Cwc25	
Dek	CG2656	
Dek	CG14630	
Dek	CG14135	
Dek	Rab35	
Dek	drosha	
Dek	pav	
Dek	CG10743	
Dek	Lsm10	
Dek	Ef2b	
Dek	CG8173	
Dek	Mtor	
Dek	sl	
Dek	Sry-delta	
Dek	CG11168	
Dek	egg	
Dek	Pp2A-29B	
Dek	CG1120	
Dek	CG4877	
Dek	CG14803	
Dek	SuUR	
Dek	XNP	
Dek	CG8435	
Dek	Aps	
Dek	SF2	
Dek	ttv	
Dek	CG7384	
Dek	SF1	
Dek	CG8145	
Dek	Trf4-1	
Dek	CG16838	
Dek	CG8417	
Dek	Set2	
Dek	CG32043	
Dek	CG8149	
Dek	CG15514	
Dek	CG11583	
Dek	LBR	
Dek	CG2158	
Dek	CG7372	
Dek	aur	
Dek	yellow-f	
Dek	CG4747	
Dek	Tbp	
Dek	CG14463	
Dek	bys	
Dek	CG7379	
Dek	Pbp95	
Dek	14-3-3epsilon	
Dek	HP1c	
Dek	xl6	
Dek	tsu	
Dek	CG5510	
Dek	Dref	
Dek	noi	
Dek	CG6995	
Dek	Nup154	
Dek	dah	
Dek	CG4078	
Dek	CG6425	
Dek	Cat	
Dek	CG7427	
Dek	CG3893	
Dek	RYBP	
Dek	not	
Dek	CG11820	
Dek	CG18259	
Dek	BthD	
Dek	CG10419	
Dek	CG5808	
Dek	Chi	
Dek	CG8460	
Dek	elgi	
Dek	polybromo	
Dek	tral	
Dek	CG5800	
Dek	CG10417	
Dek	Aats-ile	
Dek	qkr58E-2	
Dek	Pros35	
Dek	CG3678	
Dek	Fip1	
Dek	CG8878	
Dek	Reg-2	
Dek	PpD3	
Dek	CG17153	
Dek	CG12299	
Dek	CG8526	
Dek	CG7728	
Dek	CG5986	
Dek	Ykt6	
Dek	Tctp	
Dek	CG1943	
Dek	Gcn2	
Dek	MED1	
Dek	MED6	
Dek	unc-119	
Dek	MED4	
Dek	CycD	
Dek	mbo	
Dek	Es2	
Dek	Csp	
Dek	Cdc6	
Dek	CG12155	
Dek	E(var)3-9	
Dek	lola	
Dek	eIF3-S8	
Dek	eIF3-S9	
Dek	Bin1	
Dek	PpV	
Dek	CG1826	
Dek	Caf1	
Dek	smo	
Dek	e(y)1	
Dek	CG1962	
Dek	dsh	
Dek	smg	
Dek	CG11248	
Dek	CG11164	
Dek	Art1	
Dek	Arc-p34	
Dek	CG8569	
Dek	CG18178	
Dek	CG1307	
Dek	CG7262	
Dek	Kap-alpha1	
Dek	Ada2b	
Dek	Snr1	
Dek	CG2924	
Dek	CG7338	
Dek	snRNP-U1	
Dek	CG5941	
Dek	EloA	
Dek	CG15914	
Dek	CG8360	
Dek	stau	
Dek	lmg	
Dek	CG3508	
Dek	Nlp	
Dek	trr	
Dek	Sirt7	
Dek	Chrac-14	
Dek	Chrac-16	
Dek	CG5026	
Dek	CG12391	
Dek	CG14033	
Dek	CG5590	
Dek	CG1896	
Dek	lok	
Dek	CG31392	
Dek	CG1542	
Dek	CG5522	
Dek	pygo	
Dek	Sry-alpha	
Dek	Mcm10	
Dek	CG7974	
Dek	CG1360	
Dek	pr-set7	
Dek	Pak	
Dek	Ino80	
Dek	CG15220	
Dek	CG8108	
Dek	Ars2	
Dek	Amun	
Dek	flfl	
Dek	BubR1	
Dek	G-ialpha65A	
Dek	Kap-alpha3	
Dek	ial	
Dek	Hdac3	
Dek	Srp54	
Dek	Actr13E	
Dek	Axud1	
Dek	CG8290	
Dek	CG15863	
Dek	CG8461	
Dek	CG16753	
Dek	Hmr	
Dek	Sir2	
Dek	CG1647	
Dek	CG1646	
Dek	mad2	
Dek	CG3227	
Dek	Spt5	
Dek	Rep	
Dek	CG3223	
Dek	Spt6	
Dek	CG18004	
Dek	gnu	
Dek	mus210	
Dek	CSN5	
Dek	PGRP-SD	
Dek	CG3918	
Dek	nct	
Dek	CG6685	
Dek	Taf13	
Dek	Taf12	
Dek	Taf11	
Dek	R	
Dek	ncm	
Dek	CG17218	
Dek	Apc2	
Dek	CG11839	
Dek	ncd	
Dek	Spt3	
Dek	CG2107	
Dek	katanin-60	
Dek	muskelin	
Dek	Set	
Dek	stc	
Dek	CG5854	
Dek	l(3)05822	
Dek	CG6686	
Dek	CG3887	
Dek	CG2063	
Dek	mip40	
Dek	Rtf1	
Dek	CG11906	
Dek	CG7564	
Dek	san	
Dek	RhoGAPp190	
Dek	ran	
Dek	CG31743	
Dek	Hrb27C	
Dek	ifc	
Dek	dalao	
Dek	Gbeta13F	
Dek	Mcm7	
Dek	CG4400	
Dek	Mcm5	
Dek	sax	
Dek	l(1)G0255	
Dek	RpII15	
Dek	CG16892	
Dek	Spat	
Dek	lid	
Dek	lin19	
Dek	CG5787	
Dek	l(2)05714	
Dek	eIF3-S10	
Dek	CG8636	
Dek	lin	
Dek	CG17328	
Dek	CG8924	
Dek	MED11	
Dek	Atg18	
Dek	MED15	
Dek	Mfap1	
Dek	CG8889	
Dek	CG10336	
Dek	CG2218	
Dek	CG7519	
Dek	Stat92E	
Dek	mip130	
Dek	Dp	
Dek	CG5180	
Dek	CG8038	
Dek	CG1789	
Dek	CstF-64	
Dek	CG4452	
Dek	CG30390	
Dek	Aly	
Dek	Clc	
Dek	CG4455	
Dek	CG14715	
Dek	Atu	
Dek	CG31739	
Dek	CG4300	
Dek	cactin	
Dek	l(1)G0007	
Dek	pnut	
Dek	CG3542	
Dek	dUTPase	
Dek	exd	
Dek	CG4751	
Dek	Ptp61F	
Dek	nxf2	
Dek	Bap170	
Dek	dob	
Dek	Sfmbt	
Dek	l(2)37Cd	
Dek	uri	
Dek	dod	
Dek	CG16812	
Dek	CG11050	
Dek	BCL7-like	
Dek	pasha	
Dek	CG8950	
Dek	D1	
Dek	CG14215	
Dek	CG6656	
Dek	CG7839	
Dek	CG31342	
Dek	cdm	
Dek	CG14749	
Dek	CG8490	
Dek	dbe	
Dek	CG6418	
Dek	CG5745	
Dek	Rga	
Dek	CG11376	
Dek	CG17385	
Dek	Ranbp9	
Dek	Chro	
Dek	d4	
Dek	CG11504	
Dek	CG15107	
Dek	Rcd5	
Dek	Rcd4	
Dek	Rassf	
Dek	CG5053	
Dek	Psn	
Dek	CG6843	
Dek	Paf-AHalpha	
Dek	Hrb98DE	
Dek	Mnn1	
Dek	Kmn1	
Dek	TH1	
Dek	YL-1	
Dek	emb	
Dek	U2af38	
Dek	CG1218	
Dek	CG5198	
Dek	CG1603	
Dek	CG8928	
Dek	dup	
Dek	JhI-21	
Dek	CG10492	
Dek	CG17912	
Dek	Bub3	
Dek	CG6951	
Dek	H	
Dek	rept	
Dek	CG10880	
Dek	FK506-bp1	
Dek	CG8079	
Dek	CG18292	
Dek	CG8206	
Dek	Cdc42	
Dek	CG7099	
Dek	ssp2	
Dek	Dnz1	
Dek	crp	
Dek	cdc2c	
Dek	oxt	
Dek	pds5	
Dek	CG4730	
Dek	kin17	
Dek	baz	
Dek	CG13163	
Dek	TfIIA-L	
Dek	baf	
Dek	CG1737	
Dek	CG4282	
Dek	CG11009	
Dek	shf	
Dek	CG4281	
Dek	l(2)dtl	
Dek	Nufip	
Dek	CG4169	
Dek	CG4289	
Dek	ik2	
Dek	CG11123	
Dek	icln	
Dek	CG15561	
Dek	jigr1	
Dek	CG5235	
Dek	qkr54B	
Dek	Deaf1	
Dek	ebi	
Dek	MED27	
Dek	CG9372	
Dek	CG1785	
Dek	eIF-4a	
Dek	CG8677	
Dek	Top1	
Dek	simj	
Dek	XRCC1	
Dek	CG8679	
Dek	CG17282	
Dek	CG9272	
Dek	CG9772	
Dek	CG10375	
Dek	CG17361	
Dek	CG5742	
Dek	Pros28.1A	
Dek	ytr	
Dek	CG8478	
Dek	CG14965	
Dek	tho2	
Dek	Rbm13	
Dek	Pp1alpha-96A	
Dek	CG2685	
Dek	Rbf2	
Dek	CG16936	
Dek	Trip1	
Dek	woc	
Dek	Pitslre	
Dek	RfC38	
Dek	nonA	
Dek	snama	
Dek	Lap1	
Dek	CG9107	
Dek	zf30C	
Dek	CG7730	
Dek	CG1951	
Dek	Rbp1	
Dek	Rbp2	
Dek	mago	
Dek	tum	
Dek	key	
Dek	l(3)mbt	
Dek	CG11586	
Dek	pUf68	
Dek	Axn	
Dek	CG12112	
Dek	l(3)j2D3	
Dek	Tango7	
Dek	CG33096	
Dek	Sap30	
Dek	Acf1	
Dek	CG5515	
Dek	gwl	
Dek	CG5516	
Dek	snRNP2	
Dek	CG1815	
Dek	CG11092	
Dek	wek	
Dek	Cdk4	
Dek	CG7133	
Dek	tlk	
Dek	Cdk9	
Dek	CG7139	
Dek	mei-S332	
Dek	botv	
Dek	CG13096	
Dek	Arc-p20	
Dek	CG4788	
Dek	cbc	
Dek	CG10907	
Dek	cg	
Dek	CG4785	
Dek	Uev1A	
Dek	Noa36	
Dek	His2Av	
Dek	CG3511	
Dek	PEK	
Dek	polo	
Dek	CG2926	
Dek	CG10543	
Dek	CG5626	
Dek	CG4239	
Dek	Mi-2	
Dek	CG6961	
Dek	CG9586	
Dek	CG6962	
Dek	fs(2)ltoPP43	
Dek	CG4332	
Dek	RanGap	
Dek	Mkrn1	
Dek	Rlb1	
Dek	mars	
Dek	rump	
Dek	cdc2	
Dek	CG32418	
Dek	CG12877	
Dek	CG9293	
Dek	Gel	
Dek	Iswi	
Dek	Trn-SR	
Dek	CG33095	
Dek	CG7946	
Dek	CtBP	
Dek	cos	
Dek	CG3281	
Dek	CG6359	
Dek	CG10990	
Dek	PSR	
Dek	O-fut1	
Dek	Rpd3	
Dek	Mtl	
Dek	CG8944	
Dek	gish	
Dek	Dip2	
Dek	CG14710	
Dek	HP1b	
Dek	homer	
Dek	RhoGEF4	
Dek	Grip75	
Dek	Nup62	
Dek	Grip71	
Dek	Mcm6	
Dek	CG3358	
Dek	brat	
Dek	CG13690	
Dek	Gos28	
Dek	CG5514	
Dek	Hip14	
Dek	Tequila	
Dek	CG4936	
Dek	Rad23	
Dek	CG15436	
Dek	ix	
Dek	mus201	
Dek	CG11970	
Dek	CstF-50	
Dek	RnpS1	
Dek	CG11975	
Dek	cana	
Dek	msb1l	
Dek	CG11873	
Dek	Orc1	
Dek	CG17556	
Dek	TppII	
Dek	RhoGAP54D	
Dek	geminin	
Dek	CG17002	
Dek	CG32202	
Dek	Pcl	
Dek	CG33695	
Dek	Gas41	
Dek	CG14722	
Dek	CG30020	
Dek	CG3071	
Dek	Rat1	
Dek	CG10306	
Dek	Tango10	
Dek	CG7597	
Dek	CG4768	
Dek	HP5	
Dek	HP4	
Dek	Nup153	
Dek	CG10139	
Dek	CG4806	
Dek	Bsg25D	
Dek	CG13625	
Dek	CG11980	
Dek	Bj1	
Dek	BEAF-32	
Dek	CG3776	
Dek	CG7357	
Dek	Rac1	
Dek	CG11444	
Dek	CG3995	
Dek	cta	
Dek	ball	
Dek	CG2091	
Dek	Map60	
Dek	CG5261	
Dek	CG9797	
Dek	CG9795	
Dek	CG10984	
Dek	hang	
Dek	CG8929	
Dek	CG2938	
Dek	Caf1-180	
Dek	CG13333	
Dek	CG12393	
Dek	CG5284	
Dek	lig	
Dek	Brd8	
Dek	CG5554	
Dek	CG11808	
Dek	Usp7	
Dek	Trf	
Dek	Rox8	
Dek	CG5793	
Dek	CG6776	
Dek	lic	
Dek	thr	
Dek	CG4119	
Dek	Aats-phe	
Dek	Nxt1	
Dek	CG12713	
Dek	CG6179	
Dek	mip120	
Dek	CG9705	
Dek	CG6171	
Dek	CG7706	
Dek	CG7705	
Dek	l(2)35Df	
Dek	Start1	
Dek	DebB	
Dek	CG9246	
Dek	CG1681	
Dek	torp4a	
Dek	CG4278	
Dek	chm	
Dek	su(Hw)	
Dek	CG3415	
Dek	Ubqn	
Dek	CG13484	
Dek	CG3363	
Dek	l(1)1Bi	
Dek	CG11897	
Dek	Vps26	
Dek	CAP-D2	
Dek	CG7044	
Dek	B52	
Dek	Cbp20	
Dek	Hrb87F	
Dek	spt4	
Dek	CG9143	
Dek	Eb1	
Dek	CG11261	
Dek	CG11107	
Dek	east	
Dek	Faf	
Dek	CG11103	
Dek	spn-F	
Dek	CG6422	
Dek	CG8545	
Dek	spn-E	
Dek	Trn	
Dek	bif	
Dek	mor	
Dek	U2af50	
Dek	crn	
Dek	Su(var)2-10	
Dek	Rpn12	
Dek	SPoCk	
Dek	TfIIFbeta	
Dek	CG6015	
Dek	psq	
Dek	CG9894	
Dek	CG14614	
Dek	mod	
Dek	Dlc90F	
Dek	CG6854	
Dek	CG1636	
Dek	CG3527	
Dek	da	
Dek	CG7154	
Dek	CG6859	
Dek	PPP4R2r	
Dek	CG4973	
Dek	PNGase	
Dek	CG6227	
Dek	Kdm4A	
Dek	CG42516	
Dek	Cpsf100	
Dek	CG6066	
Dek	vimar	
Dek	Roc1a	
Dek	RhoGAP71E	
Dek	CG4996	
Dek	CG8441	
Dek	nonA-l	
Dek	CG4857	
Dek	Nup160	
Dek	CG4854	
Dek	eIF4AIII	
Dek	CG14478	
Dek	Pbp49	
Dek	CG4203	
Dek	TfIIB	
Dek	pall	
Dek	MESR4	
Dek	CG11133	
Dek	bora	
Dek	Srp54k	
Dek	CG2608	
Dek	CG3732	
Dek	l(3)07882	
Dek	lolal	
Dek	fl(2)d	
Dek	CG5447	
Dek	CG8326	
Dek	CG11560	
Dek	CG14683	
Dek	CG11563	
Dek	alph	
Dek	koko	
Dek	CG18600	
Dek	Tfb4	
Dek	Ef1gamma	
Dek	CG9253	
Dek	CG17904	
Dek	prod	
Dek	pea	
Dek	ash2	
Dek	dco	
Dek	MKP-4	
Dek	bl	
Dek	CG12054	
Dek	CG5220	
Dek	CG9346	
Dek	CG7183	
Dek	Dsp1	
Dek	CG30122	
Dek	Prosbeta5R	
Dek	DLP	
Dek	CG14341	
Dek	nmo	
Dek	CG11926	
Dek	CG10825	
Dek	CG17359	
Dek	Bap60	
Dek	CG17293	
Dek	krz	
Dek	Incenp	
Dek	sra	
Dek	Prosbeta7	
Dek	alpha4GT1	
Dek	Sce	
Dek	CG6876	
Dek	CG9740	
Dek	CG5292	
Dek	CG3744	
Dek	CG15087	
Dek	CG4140	
Dek	CG11490	
Dek	CG12753	
Dek	CG7407	
Dek	CG2691	
Dek	CG10267	
Dek	mbm	
Dek	SMC2	
Dek	CG30493	
Dek	Nuf2	
Dek	CG9114	
Dek	BtbVII	
Dek	CG7741	
Dek	CG7747	
Dek	CG7185	
Dek	CG12129	
Dek	CG12128	
Dek	CG33332	
Dek	mbt	
Dek	CG1965	
Dek	CG5254	
Dek	CG5390	
Dek	CycA	
Dek	CG14939	
Dek	CycC	
Dek	CycB	
Dek	alpha-Man-IIb	
Dek	fzy	
Dek	plexA	
Dek	ppan	
Dek	CG31716	
Dek	Ntf-2	
Dek	CG6683	
Dek	mus81	
Dek	CG9062	
Dek	Tpr2	
Dek	dom	
Dek	yrt	
Dek	smid	
Dek	CG4949	
Dek	CG6665	
Dek	Phax	
Dek	bur	
Dek	CG6506	
Dek	Pnn	
Dek	Det	
Dek	CG14650	
Dek	wapl	
Dek	borr	
Dek	CG3563	
Dek	RpL7-like	
Dek	CG3238	
Dek	Ptp69D	
Dek	CG4570	
Dek	CG5009	
Dek	ear	
Dek	ns4	
Dek	CG17829	
Dek	CG6241	
Dek	CG4849	
Dek	CG1240	
Dek	CG3065	
Dek	mei-38	
Dek	mts	
Dek	CG4069	
Dek	Top2	
Dek	r2d2	
Dek	wisp	
Dek	dmt	
Dek	CG3817	
Dek	Art3	
Dek	RnrS	
Dek	Mst85C	
Dek	z	
Dek	CG11030	
Dek	CG6597	
Dek	CG15209	
Dek	CG13097	
Dek	Ripalpha	
Dek	CG1344	
Dek	pim	
Dek	CG13090	
Dek	mask	
Dek	E(Pc)	
Dek	pic	
Dek	CG5360	
Dek	Ice	
Dek	CG1910	
Dek	CG5674	
Dek	Tl	
Dek	CG11523	
Dek	CG14230	
Dek	pit	
Dek	Tsc1	
Dek	Taf7	
Dek	Taf6	
Dek	Taf5	
Dek	RN-tre	
Dek	MBD-like	
Dek	Taf1	
Dek	CG4622	
Dek	CG4880	
Dek	aph-1	
Dek	Taf8	
Dek	gus	
Dek	CG7824	
Dek	skpA	
Dek	CG1667	
Dek	gro	
Dek	CG9389	
Dek	Sgf11	
Dek	TXBP181-like	
Dek	CG9418	
Dek	CG4866	
Dek	fs(1)K10	
Dek	spn-B	
Dek	CG17490	
Dek	Nup133	
Dek	betaTub56D	
Dek	CG17689	
Dek	squ	
Dek	Pof	
Dek	CG2493	
Dek	CG11357	
Dek	c(3)G	
Dek	CG7928	
Dek	MRG15	
Dek	Sin3A	
Dek	CG11596	
Dek	His3.3A	
Dek	CG13142	
Dek	cpb	
Dek	CG4615	
Dek	Sgt	
Dek	CG15084	
Dek	TfIIFalpha	
Dek	CG17494	
Dek	CSN1b	
Dek	CG8436	
Dek	CG3847	
Dek	plu	
Dek	CG14805	
Dek	CG2790	
Dek	CG7288	
Dek	CG3704	
bun	spir	
HmgZ	Gli	
HmgZ	sinu	
HmgZ	LanB1	
HmgZ	aru	
HmgZ	zfh2	
HmgZ	CG18766	
HmgZ	Fas2	
HmgZ	Dg	
HmgZ	elav	
HmgZ	scf	
HmgZ	ewg	
HmgZ	crol	
HmgZ	SsRbeta	
HmgZ	th	
HmgZ	mtm	
HmgZ	Mef2	
HmgZ	bowl	
HmgZ	tara	
CG10462	DNApol-eta	
CG10462	alpha-Adaptin	
CG10462	CG12316	
CG10462	trc	
CG10462	ird5	
CG10462	Mkk4	
CG10462	CG3709	
CG10462	CG5899	
CG10462	E(var)3-9	
CG10462	Spargel	
sens-2	Hmx	
sens-2	unc-4	
sens-2	Ccp84Ac	
sens-2	Ptx1	
sens-2	vg	
sens-2	exex	
sens-2	H15	
sens-2	B-H1	
sens-2	B-H2	
sens-2	repo	
sens-2	ara	
sens-2	caup	
sens-2	sr	
sens-2	CG18139	
sens-2	Dr	
sens-2	Rx	
PHDP	dpr5	
PHDP	NT1	
PHDP	PGRP-LC	
PHDP	SIFR	
PHDP	nemy	
PHDP	CG6847	
PHDP	kek3	
PHDP	CG11619	
PHDP	bbg	
PHDP	CG9801	
PHDP	CG14964	
PHDP	CG8192	
PHDP	Lmpt	
PHDP	CG2781	
PHDP	CanB	
PHDP	CG6426	
PHDP	CG42272	
PHDP	DopEcR	
PHDP	CG11160	
PHDP	CG30195	
PHDP	CG13313	
PHDP	CG11686	
PHDP	CG13003	
PHDP	up	
PHDP	CG6739	
PHDP	spz5	
PHDP	CG9134	
PHDP	CG13847	
PHDP	CG15186	
CG4820	CG9246	
CG4820	RpII33	
CG4820	CG34439	
CG4820	CG2218	
CG4820	milt	
CG4820	CG12162	
CG4820	CG5569	
CG4820	CG6171	
CG4820	CG15743	
CG4820	CG15744	
CG4820	CG11188	
CG4820	CG15747	
CG4820	l(3)neo18	
CG4820	CG4101	
CG4820	ScpX	
CG4820	ana1	
CG4820	CG5815	
CG4820	HP1b	
CG4820	CG9004	
CG4820	CG10217	
CG4820	CG10219	
CG4820	Eap	
CG4820	CG9306	
CG4820	Mapmodulin	
CG4820	Gp93	
CG4820	CG16865	
CG4820	CG31301	
CG4820	CG34150	
CG4820	dsh	
CG4820	l(1)G0148	
CG4820	CG34159	
CG4820	CG4095	
CG4820	CG17996	
CG4820	CG18591	
CG4820	Surf4	
CG4820	Spx	
CG4820	CG15093	
CG4820	Rsf1	
CG4820	dik	
CG4820	Spp	
CG4820	Neos	
CG4820	CSN6	
CG4820	PebIII	
CG4820	hyx	
CG4820	trr	
CG4820	CG6712	
CG4820	scny	
CG4820	Pabp2	
CG4820	CG31392	
CG4820	sced	
CG4820	Arf84F	
CG4820	CG8578	
CG4820	Nup358	
CG4820	regucalcin	
CG4820	ppan	
CG4820	Prp38	
CG4820	dgt4	
CG4820	Smn	
CG4820	Trxr-1	
CG4820	ATPsyn-gamma	
CG4820	CG2931	
CG4820	l(2)k01209	
CG4820	par-6	
CG4820	MTA1-like	
CG4820	par-1	
CG4820	sug	
CG4820	CG1622	
CG4820	CG5038	
CG4820	kuz	
CG4820	CG9356	
CG4820	CG5033	
CG4820	CG1785	
CG4820	CG3532	
CG4820	CG1239	
CG4820	P5cr	
CG4820	abs	
CG4820	kuk	
CG4820	CG32576	
CG4820	CG6443	
CG4820	CG12818	
CG4820	Dcp-1	
CG4820	CG14286	
CG4820	SmB	
CG4820	CG11009	
CG4820	CG6693	
CG4820	CG4980	
CG4820	Ost48	
CG4820	CG32095	
CG4820	Madm	
CG4820	CG14207	
CG4820	CG11412	
CG4820	Tango4	
CG4820	Tango1	
CG4820	CG11417	
CG4820	CG1440	
CG4820	CG8116	
CG4820	CG7840	
CG4820	CG7246	
CG4820	CG8289	
CG4820	CG11555	
CG4820	Dsp1	
CG4820	cerv	
CG4820	wds	
CG4820	Cbp80	
CG4820	CG4936	
CG4820	CG13472	
CG4820	CG3621	
CG4820	CG3589	
CG4820	Irbp	
CG4820	CG17260	
CG4820	CG17982	
CG4820	Rpt4	
CG4820	Su(var)3-7	
CG4820	CG11857	
CG4820	Tor	
CG4820	CG11919	
CG4820	CG17343	
CG4820	CG15435	
CG4820	CG10425	
CG4820	CG10428	
CG4820	Pglym78	
CG4820	Bap55	
CG4820	qkr58E-2	
CG4820	prel	
CG4820	Nek2	
CG4820	SMC1	
CG4820	CG4140	
CG4820	SMC2	
CG4820	Spt-I	
CG4820	dnk	
CG4820	CG4553	
CG4820	Orc6	
CG4820	Ras85D	
CG4820	Pnn	
CG4820	CG7430	
CG4820	CG14818	
CG4820	CG3056	
CG4820	PSR	
CG4820	CG2116	
CG4820	Dpy-30L1	
CG4820	MrgBP	
CG4820	CG12130	
CG4820	Acon	
CG4820	pfk	
CG4820	CG9123	
CG4820	CG7757	
CG4820	CG5537	
CG4820	CG5245	
CG4820	CG1972	
CG4820	CG12034	
CG4820	thoc7	
CG4820	CG7065	
CG4820	thoc5	
CG4820	CG12030	
CG4820	caz	
CG4820	CG5439	
CG4820	CG11986	
CG4820	car	
CG4820	CG1910	
CG4820	CG6697	
CG4820	cav	
CG4820	CG10321	
CG4820	CG10320	
CG4820	CG10324	
CG4820	CG9350	
CG4820	Topors	
CG4820	Rs1	
CG4820	Sry-beta	
CG4820	CG9547	
CG4820	geminin	
CG4820	CG17002	
CG4820	Jarid2	
CG4820	msl-1	
CG4820	msd5	
CG4820	csul	
CG4820	msd1	
CG4820	Vps4	
CG4820	CG11777	
CG4820	CG12859	
CG4820	CG11127	
CG4820	CG14005	
CG4820	CG9752	
CG4820	CG11943	
CG4820	CG11043	
CG4820	CkIalpha	
CG4820	CG5703	
CG4820	CG17912	
CG4820	snf	
CG4820	ric8a	
CG4820	CG4692	
CG4820	Alas	
CG4820	DNApol-alpha50	
CG4820	CG1291	
CG4820	fy	
CG4820	CG15084	
CG4820	CG15601	
CG4820	Tpi	
CG4820	smt3	
CG4820	CG2807	
CG4820	CG15814	
CG4820	Arp8	
CG4820	CG14220	
CG4820	Cwc25	
CG4820	CG30094	
CG4820	CG14630	
CG4820	drosha	
CG4820	pav	
CG4820	Pgk	
CG4820	Lsm10	
CG4820	Tsp86D	
CG4820	sl	
CG4820	egg	
CG4820	Pp2A-29B	
CG4820	CG1120	
CG4820	SuUR	
CG4820	XNP	
CG4820	CG7597	
CG4820	CG2076	
CG4820	Cyt-c-p	
CG4820	CG16838	
CG4820	CG8417	
CG4820	Cbp20	
CG4820	CG8436	
CG4820	CG8149	
CG4820	CG15514	
CG4820	GlcAT-I	
CG4820	CG2158	
CG4820	CG4747	
CG4820	pcs	
CG4820	CG14463	
CG4820	CG7379	
CG4820	CG9945	
CG4820	Pbp95	
CG4820	14-3-3epsilon	
CG4820	CG3309	
CG4820	HP1c	
CG4820	Patj	
CG4820	dwg	
CG4820	okr	
CG4820	noi	
CG4820	CG12079	
CG4820	Cap	
CG4820	dah	
CG4820	Cat	
CG4820	CG17272	
CG4820	Gel	
CG4820	CG3893	
CG4820	scaf6	
CG4820	CG11820	
CG4820	mus312	
CG4820	Papst2	
CG4820	Pdsw	
CG4820	Sop2	
CG4820	CG5808	
CG4820	CG8460	
CG4820	CG5800	
CG4820	CG17078	
CG4820	Pros35	
CG4820	CG2021	
CG4820	CG2023	
CG4820	CG17153	
CG4820	CG12299	
CG4820	CG7728	
CG4820	CG8993	
CG4820	por	
CG4820	CG5986	
CG4820	levy	
CG4820	Tctp	
CG4820	CG1943	
CG4820	pita	
CG4820	MED6	
CG4820	CG3436	
CG4820	CG3430	
CG4820	CG4709	
CG4820	Spase25	
CG4820	CG12155	
CG4820	CG33082	
CG4820	eIF3-S8	
CG4820	eIF3-S9	
CG4820	blw	
CG4820	CG1826	
CG4820	Caf1	
CG4820	smo	
CG4820	e(y)1	
CG4820	CG7650	
CG4820	Dbp45A	
CG4820	ATPsyn-b	
CG4820	nito	
CG4820	CG7101	
CG4820	ATPsyn-d	
CG4820	Art1	
CG4820	CG8207	
CG4820	CG6523	
